"﻿ID","Name","Tax status"
"10789","Maradona (naklon) - duks crni","taxable"
"10798","Muhamed Ali - majica bela","taxable"
"10799","Muhamed Ali - ženska majica bela","taxable"
"10800","Muhamed Ali - duks beli","taxable"
"10802","Muhamed Ali - majica crna","taxable"
"10803","Muhamed Ali - ženska majica crna","taxable"
"10804","Muhamed Ali - duks crni","taxable"
"10817","Bata Stojković (ceo narod ćuti) - majica bela","taxable"
"10818","Bata Stojković (ceo narod ćuti) - ženska majica bela","taxable"
"10819","Bata Stojković (ceo narod ćuti) - duks beli","taxable"
"10820","Bata Stojković (ceo narod ćuti) - majica crna","taxable"
"10821","Bata Stojković (ceo narod ćuti) - ženska majica crna","taxable"
"10822","Bata Stojković (ceo narod ćuti) - duks crni","taxable"
"10829","Bata Stojković (soko zove orla) - majica bela","taxable"
"10830","Bata Stojković (soko zove orla) - ženska majica bela","taxable"
"10831","Bata Stojković (soko zove orla) - duks beli","taxable"
"10832","Bata Stojković (soko zove orla) - majica crna","taxable"
"10833","Bata Stojković (soko zove orla) - ženska majica crna","taxable"
"10834","Bata Stojković (soko zove orla) - duks crni","taxable"
"10841","Davitelj (8 mart) - majica bela","taxable"
"10842","Davitelj (8 mart) - ženska majica bela","taxable"
"10843","Davitelj (8 mart) - duks beli","taxable"
"10844","Davitelj (8 mart) - majica crna","taxable"
"10845","Davitelj (8 mart) - ženska majica crna","taxable"
"10846","Davitelj (8 mart) - duks crni","taxable"
"10853","Davitelj (karanfili) - majica bela","taxable"
"10854","Davitelj (karanfili) - ženska majica bela","taxable"
"10855","Davitelj (karanfili) - duks beli","taxable"
"10856","Davitelj (karanfili) - majica crna","taxable"
"10857","Davitelj (karanfili) - ženska majica crna","taxable"
"10858","Davitelj (karanfili) - duks crni","taxable"
"10863","Nacionalna Klasa (Flojd) - majica bela","taxable"
"10864","Nacionalna Klasa (Flojd) - ženska majica crna","taxable"
"10865","Nacionalna Klasa (Flojd) - duks beli","taxable"
"10872","Ko to tamo peva (i tata bi sine) - majica bela","taxable"
"10879","Ko to tamo peva (i tata bi sine) - ženska majica bela","taxable"
"10880","Ko to tamo peva (i tata bi sine) - duks beli","taxable"
"10881","Ko to tamo peva (i tata bi sine) - majica crna","taxable"
"10882","Ko to tamo peva (i tata bi sine) - ženska majica crna","taxable"
"10883","Ko to tamo peva (i tata bi sine) - duks crni","taxable"
"10890","Macola - majica bela","taxable"
"10891","Macola - ženska majica bela","taxable"
"10892","Macola - duks beli","taxable"
"10893","Macola - majica crna","taxable"
"10894","Macola - ženska majica crna","taxable"
"10895","Macola - duks crni","taxable"
"10902","Maratonci - majica bela","taxable"
"10903","Maratonci - ženska majica bela","taxable"
"10904","Maratonci - duks beli","taxable"
"10905","Maratonci - majica crna","taxable"
"10908","Maratonci - ženska majica crna","taxable"
"10909","Maratonci - duks crni","taxable"
"10916","Maratonci 2 - majica bela","taxable"
"10917","Maratonci 2 - ženska majica bela","taxable"
"10918","Maratonci 2 - duks beli","taxable"
"10919","Maratonci 2 - majica crna","taxable"
"10920","Maratonci 2 - ženska majica crna","taxable"
"10921","Maratonci 2 - duks crni","taxable"
"10928","Maratonci 3 - majica bela","taxable"
"10929","Maratonci 3 - ženska majica bela","taxable"
"10930","Maratonci 3 - duks beli","taxable"
"10931","Maratonci 3 - majica crna","taxable"
"10932","Maratonci 3 - ženska majica crna","taxable"
"10933","Maratonci 3 - duks crni","taxable"
"10940","Maratonci 4 - majica bela","taxable"
"10941","Maratonci 4 - ženska majica bela","taxable"
"10942","Maratonci 4 - duks beli","taxable"
"10943","Maratonci 4 - majica crna","taxable"
"10944","Maratonci 4 - ženska majica crna","taxable"
"10945","Maratonci 4 - duks crni","taxable"
"10949","Maratonci 5 (ajde) - majica bela","taxable"
"10950","Maratonci 5 (ajde) - ženska majica bela","taxable"
"10951","Maratonci 5 (ajde) - duks beli","taxable"
"10958","Maratonci (Gospodo malo ste se zajebali) - majica bela","taxable"
"10959","Maratonci (Gospodo malo ste se zajebali) - ženska majica bela","taxable"
"10960","Maratonci (Gospodo malo ste se zajebali) - duks beli","taxable"
"10961","Maratonci (Gospodo malo ste se zajebali) - majica crna","taxable"
"10962","Maratonci (Gospodo malo ste se zajebali) - ženska majica crna","taxable"
"10963","Maratonci (Gospodo malo ste se zajebali) - duks crni","taxable"
"10970","Maratonci (kupačice moja) - majica bela","taxable"
"10971","Maratonci (kupačice moja) - ženska majica bela","taxable"
"10972","Maratonci (kupačice moja) - duks beli","taxable"
"10973","Maratonci (kupačice moja) - majica crna","taxable"
"10974","Maratonci (kupačice moja) - ženska majica crna","taxable"
"10975","Maratonci (kupačice moja) - duks crni","taxable"
"10982","Maratonci (Pantelija)  - majica bela","taxable"
"10983","Maratonci (Pantelija)  - ženska majica bela","taxable"
"10984","Maratonci (Pantelija)  - duks beli","taxable"
"10985","Maratonci (Pantelija)  - majica crna","taxable"
"10986","Maratonci (Pantelija)  - ženska majica crna","taxable"
"10987","Maratonci (Pantelija)  - duks crni","taxable"
"10992","Poslednji krug u Monci - majica bela","taxable"
"10993","Poslednji krug u Monci - ženska majica bela","taxable"
"10994","Poslednji krug u Monci - duks beli","taxable"
"11002","Šćepan - majica bela","taxable"
"11003","Šćepan - ženska majica bela","taxable"
"11004","Šćepan - duks beli","taxable"
"11005","Šćepan - majica crna","taxable"
"11006","Šćepan - ženska majica crna","taxable"
"11007","Šćepan - duks crni","taxable"
"11014","Šćepan 2 - majica bela","taxable"
"11015","Šćepan 2 - ženska majica bela","taxable"
"11016","Šćepan 2 - duks beli","taxable"
"11017","Šćepan 2 - majica crna","taxable"
"11018","Šćepan 2 - ženska majica crna","taxable"
"11019","Šćepan 2 - duks crni","taxable"
"11026","Toma Zdravković (Lili Marlen) - majica bela","taxable"
"11027","Toma Zdravković (Lili Marlen) - ženska majica bela","taxable"
"11028","Toma Zdravković (Lili Marlen) - duks beli","taxable"
"11029","Toma Zdravković (Lili Marlen) - majica crna","taxable"
"11030","Toma Zdravković (Lili Marlen) - ženska majica crna","taxable"
"11031","Toma Zdravković (Lili Marlen) - duks crni","taxable"
"11038","Toma Zdravković (Svirajte noćas samo za nju) - majica bela","taxable"
"11039","Toma Zdravković (Svirajte noćas samo za nju) - ženska majica bela","taxable"
"11040","Toma Zdravković (Svirajte noćas samo za nju) - duks beli","taxable"
"11041","Toma Zdravković (Svirajte noćas samo za nju) - majica crna","taxable"
"11042","Toma Zdravković (Svirajte noćas samo za nju) - ženska majica crna","taxable"
"11043","Toma Zdravković (Svirajte noćas samo za nju) - duks crni","taxable"
"11050","U raljama života - majica bela","taxable"
"11051","U raljama života - ženska majica bela","taxable"
"11052","U raljama života - duks beli","taxable"
"11053","U raljama života - majica crna","taxable"
"11054","U raljama života - ženska majica crna","taxable"
"11055","U raljama života - duks crni","taxable"
"11062","Valter - majica bela","taxable"
"11063","Valter - ženska majica bela","taxable"
"11064","Valter - duks beli","taxable"
"11065","Valter - majica crna","taxable"
"11066","Valter - ženska majica crna","taxable"
"11067","Valter - duks crni","taxable"
"11074","Vruć Vetar (ja sam za Grčku) - majica bela","taxable"
"11075","Vruć Vetar (ja sam za Grčku) - ženska majica bela","taxable"
"11076","Vruć Vetar (ja sam za Grčku) - duks beli","taxable"
"11077","Vruć Vetar (ja sam za Grčku) - majica crna","taxable"
"11078","Vruć Vetar (ja sam za Grčku) - ženska majica crna","taxable"
"11079","Vruć Vetar (ja sam za Grčku) - duks crni","taxable"
"11083","Zoran Radmilović (budala) - majica bela","taxable"
"11084","Zoran Radmilović (budala) - ženska majica bela","taxable"
"11085","Zoran Radmilović (budala) - duks beli","taxable"
"11092","Atomski mrav - majica bela","taxable"
"11093","Atomski mrav - ženska majica bela","taxable"
"11094","Atomski mrav - duks beli","taxable"
"11095","Atomski mrav - majica crna","taxable"
"11096","Atomski mrav - ženska majica crna","taxable"
"11097","Atomski mrav - duks crni","taxable"
"11105","Snežana i 7 patuljaka (bad apple) - majica bela","taxable"
"11106","Snežana i 7 patuljaka (bad apple) - ženska majica bela","taxable"
"11107","Snežana i 7 patuljaka (bad apple) - duks beli","taxable"
"11108","Snežana i 7 patuljaka (bad apple) - majica crna","taxable"
"11109","Snežana i 7 patuljaka (bad apple) - ženska majica crna","taxable"
"11110","Snežana i 7 patuljaka (bad apple) - duks crni","taxable"
"11117","Badža - majica bela","taxable"
"11118","Badža - ženska majica bela","taxable"
"11119","Badža - duks beli","taxable"
"11120","Badža - majica crna","taxable"
"11121","Badža - ženska majica crna","taxable"
"11122","Badža - duks crni","taxable"
"11129","Baltazar - majica bela","taxable"
"11130","Baltazar - ženska majica bela","taxable"
"11131","Baltazar - duks beli","taxable"
"11132","Baltazar - majica crna","taxable"
"11133","Baltazar - ženska majica crna","taxable"
"11134","Baltazar - duks crni","taxable"
"11141","Brzi Gonzales  - majica bela","taxable"
"11142","Brzi Gonzales  - ženska majica bela","taxable"
"11143","Brzi Gonzales  - duks beli","taxable"
"11144","Brzi Gonzales  - majica crna","taxable"
"11145","Brzi Gonzales  - ženska majica crna","taxable"
"11146","Brzi Gonzales  - duks crni","taxable"
"11150","Daltonovi - majica bela","taxable"
"11151","Daltonovi - ženska majica bela","taxable"
"11152","Daltonovi - duks beli","taxable"
"11159","Denis Napast - majica bela","taxable"
"11160","Denis Napast - ženska majica bela","taxable"
"11161","Denis Napast - duks beli","taxable"
"11162","Denis Napast - majica crna","taxable"
"11163","Denis Napast - ženska majica crna","taxable"
"11164","Denis Napast - duks crni","taxable"
"11171","Drakula - majica bela","taxable"
"11172","Drakula - ženska majica bela","taxable"
"11173","Drakula - duks beli","taxable"
"11174","Drakula - majica crna","taxable"
"11175","Drakula - ženska majica crna","taxable"
"11176","Drakula - duks crni","taxable"
"11183","Duško Dugouško (Šefe koji ti je vrag) - majica bela","taxable"
"11184","Duško Dugouško (Šefe koji ti je vrag) - ženska majica bela","taxable"
"11185","Duško Dugouško (Šefe koji ti je vrag) - duks beli","taxable"
"11186","Duško Dugouško (Šefe koji ti je vrag) - majica crna","taxable"
"11187","Duško Dugouško (Šefe koji ti je vrag) - ženska majica crna","taxable"
"11188","Duško Dugouško (Šefe koji ti je vrag) - duks crni","taxable"
"11201","Duško Dugouško (trava - weed)  - majica bela","taxable"
"11203","Duško Dugouško (trava - weed)  - duks beli","taxable"
"11204","Duško Dugouško (trava - weed)  - majica crna","taxable"
"11205","Duško Dugouško (trava - weed)  - ženska majica crna","taxable"
"11206","Duško Dugouško (trava - weed)  - duks crni","taxable"
"11213","Elmer - majica bela","taxable"
"11214","Elmer - ženska majica bela","taxable"
"11215","Elmer - duks beli","taxable"
"11216","Elmer - majica crna","taxable"
"11217","Elmer - ženska majica crna","taxable"
"11218","Elmer - duks crni","taxable"
"11225","Elmer 2 - majica bela","taxable"
"11226","Elmer 2 - ženska majica bela","taxable"
"11227","Elmer 2 - duks beli","taxable"
"11228","Elmer 2 - majica crna","taxable"
"11229","Elmer 2 - ženska majica crna","taxable"
"11230","Elmer 2 - duks crni","taxable"
"11238","Sofronije (Foghorn Leghorn) - majica bela","taxable"
"11239","Sofronije (Foghorn Leghorn) - ženska majica bela","taxable"
"11240","Sofronije (Foghorn Leghorn) - duks beli","taxable"
"11241","Sofronije (Foghorn Leghorn) - majica crna","taxable"
"11242","Sofronije (Foghorn Leghorn) - ženska majica crna","taxable"
"11243","Sofronije (Foghorn Leghorn) - duks crni","taxable"
"11250","Garfild 2 - majica bela","taxable"
"11251","Garfild 2 - ženska majica bela","taxable"
"11252","Garfild 2 - duks beli","taxable"
"11253","Garfild 2 - majica crna","taxable"
"11254","Garfild 2 - ženska majica crna","taxable"
"11255","Garfild 2 - duks crni","taxable"
"11262","Garfild i Khitty White - majica bela","taxable"
"11263","Garfild i Khitty White - ženska majica bela","taxable"
"11264","Garfild i Khitty White - duks beli","taxable"
"11265","Garfild i Khitty White - majica crna","taxable"
"11266","Garfild i Khitty White - ženska majica crna","taxable"
"11267","Garfild i Khitty White - duks crni","taxable"
"11274","Gica Prasić - majica bela","taxable"
"11275","Gica Prasić - ženska majica bela","taxable"
"11276","Gica Prasić - duks beli","taxable"
"11283","Grinč - majica bela","taxable"
"11284","Grinč - ženska majica bela","taxable"
"11285","Grinč - duks beli","taxable"
"11286","Grinč - majica crna","taxable"
"11287","Grinč - ženska majica crna","taxable"
"11288","Grinč - duks crni","taxable"
"11295","Hippety Hopper (kengur bokser) - majica bela","taxable"
"11296","Hippety Hopper (kengur bokser) - ženska majica bela","taxable"
"11297","Hippety Hopper (kengur bokser) - duks beli","taxable"
"11299","Hippety Hopper (kengur bokser) - majica crna","taxable"
"11300","Hippety Hopper (kengur bokser) - ženska majica crna","taxable"
"11301","Hippety Hopper (kengur bokser) - duks crni","taxable"
"11308","Jerry (Tom and Jerry) - majica bela","taxable"
"11309","Jerry (Tom and Jerry) - ženska majica bela","taxable"
"11310","Jerry (Tom and Jerry) - duks beli","taxable"
"11311","Jerry (Tom and Jerry) - majica crna","taxable"
"11312","Jerry (Tom and Jerry) - ženska majica crna","taxable"
"11313","Jerry (Tom and Jerry) - duks crni","taxable"
"11320","Jessica Rabbit 2 - majica bela","taxable"
"11321","Jessica Rabbit 2 - ženska majica bela","taxable"
"11322","Jessica Rabbit 2 - duks beli","taxable"
"11323","Jessica Rabbit 2 - majica crna","taxable"
"11324","Jessica Rabbit 2 - ženska majica crna","taxable"
"11325","Jessica Rabbit 2 - duks crni","taxable"
"11332","Koka 2 - majica bela","taxable"
"11333","Koka 2 - ženska majica bela","taxable"
"11334","Koka 2 - duks beli","taxable"
"11335","Koka 2 - majica crna","taxable"
"11336","Koka 2 - ženska majica crna","taxable"
"11337","Koka 2 - duks crni","taxable"
"11344","Koka (tražim muža) - majica bela","taxable"
"11345","Koka (tražim muža) - ženska majica bela","taxable"
"11346","Koka (tražim muža) - duks beli","taxable"
"11347","Koka (tražim muža) - majica crna","taxable"
"11348","Koka (tražim muža) - ženska majica crna","taxable"
"11349","Koka (tražim muža) - duks crni","taxable"
"11356","Korto Malteze - majica bela","taxable"
"11357","Korto Malteze - ženska majica bela","taxable"
"11358","Korto Malteze - duks beli","taxable"
"11359","Korto Malteze - majica crna","taxable"
"11360","Korto Malteze - ženska majica crna","taxable"
"11361","Korto Malteze - duks crni","taxable"
"11368","Krsta Krstić - majica bela","taxable"
"11369","Krsta Krstić - ženska majica bela","taxable"
"11370","Krsta Krstić - duks beli","taxable"
"11371","Krsta Krstić - majica crna","taxable"
"11372","Krsta Krstić - ženska majica crna","taxable"
"11373","Krsta Krstić - duks crni","taxable"
"11381","Pavle Vujisić - majica bela","taxable"
"11382","Pavle Vujisić - ženska majica bela","taxable"
"11383","Pavle Vujisić - duks beli","taxable"
"11384","Pavle Vujisić - majica crna","taxable"
"11385","Pavle Vujisić - ženska majica crna","taxable"
"11386","Pavle Vujisić - duks crni","taxable"
"11393","Pavle Vujisić 2 - majica bela","taxable"
"11394","Pavle Vujisić 2 - ženska majica bela","taxable"
"11395","Pavle Vujisić 2 - duks beli","taxable"
"11396","Pavle Vujisić 2 - majica crna","taxable"
"11397","Pavle Vujisić 2 - ženska majica crna","taxable"
"11398","Pavle Vujisić 2 - duks crni","taxable"
"11405","Pavle Vujisić 3 - majica bela","taxable"
"11406","Pavle Vujisić 3 - ženska majica bela","taxable"
"11407","Pavle Vujisić 3 - duks beli","taxable"
"11408","Pavle Vujisić 3 - majica crna","taxable"
"11409","Pavle Vujisić 3 - ženska majica crna","taxable"
"11411","Pavle Vujisić 3 - duks crni","taxable"
"11418","Zoran Radmilović  - majica bela","taxable"
"11419","Zoran Radmilović  - ženska majica bela","taxable"
"11420","Zoran Radmilović  - duks beli","taxable"
"11421","Zoran Radmilović  - majica crna","taxable"
"11422","Zoran Radmilović  - ženska majica crna","taxable"
"11423","Zoran Radmilović  - duks crni","taxable"
"11430","Zoran Radmilović  2 - majica bela","taxable"
"11431","Zoran Radmilović  2 - ženska majica bela","taxable"
"11432","Zoran Radmilović  2 - duks beli","taxable"
"11433","Zoran Radmilović  2 - majica crna","taxable"
"11434","Zoran Radmilović  2 - ženska majica crna","taxable"
"11435","Zoran Radmilović  2 - duks crni","taxable"
"11444","Dušanovo nasleđe - majica bela","taxable"
"11445","Dušanovo nasleđe - ženska majica bela","taxable"
"11446","Dušanovo nasleđe - duks beli","taxable"
"11447","Dušanovo nasleđe - majica crna","taxable"
"11448","Dušanovo nasleđe - ženska majica crna","taxable"
"11449","Dušanovo nasleđe - duks crni","taxable"
"11456","Oko sokolovo (Srpski junak) - majica bela","taxable"
"11457","Oko sokolovo (Srpski junak) - ženska majica bela","taxable"
"11458","Oko sokolovo (Srpski junak) - duks beli","taxable"
"11459","Oko sokolovo (Srpski junak) - majica crna","taxable"
"11460","Oko sokolovo (Srpski junak) - ženska majica crna","taxable"
"11461","Oko sokolovo (Srpski junak) - duks crni","taxable"
"11468","Patrijarh Pavle 2 - majica bela","taxable"
"11469","Patrijarh Pavle 2 - ženska majica bela","taxable"
"11470","Patrijarh Pavle 2 - duks beli","taxable"
"11471","Patrijarh Pavle 2 - majica crna","taxable"
"11472","Patrijarh Pavle 2 - ženska majica crna","taxable"
"11473","Patrijarh Pavle 2 - duks crni","taxable"
"11485","Patrijarh Pavle 3 - majica bela","taxable"
"11486","Patrijarh Pavle 3 - ženska majica bela","taxable"
"11487","Patrijarh Pavle 3 - duks beli","taxable"
"11488","Patrijarh Pavle 3 - majica crna","taxable"
"11489","Patrijarh Pavle 3 - ženska majica crna","taxable"
"11490","Patrijarh Pavle 3 - duks crni","taxable"
"11497","Srpski junaci - majica bela","taxable"
"11498","Srpski junaci - ženska majica bela","taxable"
"11499","Srpski junaci - duks beli","taxable"
"11500","Srpski junaci - majica crna","taxable"
"11501","Srpski junaci - ženska majica crna","taxable"
"11502","Srpski junaci - duks crni","taxable"
"11509","Srpski vitez - majica bela","taxable"
"11510","Srpski vitez - ženska majica bela","taxable"
"11511","Srpski vitez - duks beli","taxable"
"11512","Srpski vitez - majica crna","taxable"
"11513","Srpski vitez - ženska majica crna","taxable"
"11514","Srpski vitez - duks crni","taxable"
"11521","Vidovdan - majica bela","taxable"
"11522","Vidovdan - ženska majica bela","taxable"
"11523","Vidovdan - duks beli","taxable"
"11524","Vidovdan - majica crna","taxable"
"11525","Vidovdan - ženska majica crna","taxable"
"11526","Vidovdan - duks crni","taxable"
"11533","Gitarista - majica bela","taxable"
"11534","Gitarista - ženska majica bela","taxable"
"11535","Gitarista - duks beli","taxable"
"11536","Gitarista - majica crna","taxable"
"11537","Gitarista - ženska majica crna","taxable"
"11538","Gitarista - duks crni","taxable"
"11542","Karakter - majica bela","taxable"
"11543","Karakter - ženska majica bela","taxable"
"11544","Karakter - duks beli","taxable"
"11552","It's always wine o'clock - majica bela","taxable"
"11553","It's always wine o'clock - ženska majica bela","taxable"
"11554","It's always wine o'clock - duks beli","taxable"
"11555","It's always wine o'clock - majica crna","taxable"
"11556","It's always wine o'clock - ženska majica crna","taxable"
"11558","It's always wine o'clock - duks crni","taxable"
"11565","Kafa - majica bela","taxable"
"11566","Kafa - ženska majica bela","taxable"
"11567","Kafa - duks beli","taxable"
"11568","Kafa - majica crna","taxable"
"11569","Kafa - ženska majica crna","taxable"
"11570","Kafa - duks crni","taxable"
"11577","Kofein formula - majica bela","taxable"
"11578","Kofein formula - ženska majica bela","taxable"
"11579","Kofein formula - duks beli","taxable"
"11580","Kofein formula - majica crna","taxable"
"11581","Kofein formula - ženska majica crna","taxable"
"11582","Kofein formula - duks crni","taxable"
"11613","Dead by Daylight 2 - majica crna","taxable"
"11614","Dead by Daylight 2 - ženska majica crna","taxable"
"11615","Dead by Daylight 2 - duks crni","taxable"
"11622","GTA - majica bela","taxable"
"11623","GTA - ženska majica bela","taxable"
"11624","GTA - duks beli","taxable"
"11625","GTA - majica crna","taxable"
"11626","GTA - ženska majica crna","taxable"
"11627","GTA - duks crni","taxable"
"11633","Poker karte - majica bela","taxable"
"11634","Poker karte - duks beli","taxable"
"11635","Poker karte - majica crna","taxable"
"11636","Poker karte - ženska majica crna","taxable"
"11637","Poker karte - duks crni","taxable"
"11736","Brzine - muška majica crna","taxable"
"11737","Brzine - ženska majica crna","taxable"
"11738","Brzine - duks crni","taxable"
"11745","Reno 4 (plavi) - muška majica bela","taxable"
"11746","Reno 4 (plavi) - ženska majica bela","taxable"
"11747","Reno 4 (plavi) - duks beli","taxable"
"11748","Reno 4 (plavi) - muška majica crna","taxable"
"11749","Reno 4 (plavi) - ženska majica crna","taxable"
"11750","Reno 4 (plavi) - duks crni","taxable"
"11764","Gonzo - muška majica bela","taxable"
"11765","Gonzo - ženska majica bela","taxable"
"11766","Gonzo - duks beli","taxable"
"11767","Gonzo - muška majica crna","taxable"
"11768","Gonzo - ženska majica crna","taxable"
"11769","Gonzo - duks crni","taxable"
"11782","La Linea 2 - muška majica bela","taxable"
"11783","La Linea 2 - ženska majica bela","taxable"
"11784","La Linea 2 - duks beli","taxable"
"11785","La Linea 2 - muška majica crna","taxable"
"11786","La Linea 2 - ženska majica crna","taxable"
"11787","La Linea 2 - duks crni","taxable"
"11794","La Linea (ušmrkava liniju) - muška majica bela","taxable"
"11795","La Linea (ušmrkava liniju) - ženska majica bela","taxable"
"11796","La Linea (ušmrkava liniju) - duks beli","taxable"
"11797","La Linea (ušmrkava liniju) - muška majica crna","taxable"
"11798","La Linea (ušmrkava liniju) - ženska majica crna","taxable"
"11799","La Linea (ušmrkava liniju) - duks crni","taxable"
"11809","Nindža Kornjače 12 - muška majica crna","taxable"
"11810","Nindža Kornjače 12 - ženska majica crna","taxable"
"11811","Nindža Kornjače 12 - duks crni","taxable"
"11818","Patak Dača (kljun) - muška majica bela","taxable"
"11819","Patak Dača (kljun) - ženska majica bela","taxable"
"11820","Patak Dača (kljun) - duks beli","taxable"
"11821","Patak Dača (kljun) - muška majica crna","taxable"
"11822","Patak Dača (kljun) - ženska majica crna","taxable"
"11823","Patak Dača (kljun) - duks crni","taxable"
"11831","Velma Dinkley (Skubi Du) - muška majica bela","taxable"
"11832","Velma Dinkley (Skubi Du) - ženska majica bela","taxable"
"11833","Velma Dinkley (Skubi Du) - duks beli","taxable"
"11834","Velma Dinkley (Skubi Du) - muška majica crna","taxable"
"11835","Velma Dinkley (Skubi Du) - ženska majica crna","taxable"
"11836","Velma Dinkley (Skubi Du) - duks crni","taxable"
"11843","Bendžamin Franklin - muška majica bela","taxable"
"11850","Frida, Dali i Van Gogh - muška majica bela","taxable"
"11851","Frida, Dali i Van Gogh - ženska majica bela","taxable"
"11852","Frida, Dali i Van Gogh - duks beli","taxable"
"11853","Frida, Dali i Van Gogh - muška majica crna","taxable"
"11854","Frida, Dali i Van Gogh - ženska majica crna","taxable"
"11855","Frida, Dali i Van Gogh - duks crni","taxable"
"11862","Alexander Graham Bell - muška majica bela","taxable"
"11863","Alexander Graham Bell - ženska majica bela","taxable"
"11864","Alexander Graham Bell - duks beli","taxable"
"11865","Alexander Graham Bell - muška majica crna","taxable"
"11866","Alexander Graham Bell - ženska majica crna","taxable"
"11867","Alexander Graham Bell - duks crni","taxable"
"11874","Nikola Tesla 2 - muška majica bela","taxable"
"11875","Nikola Tesla 2 - ženska majica bela","taxable"
"11876","Nikola Tesla 2 - duks beli","taxable"
"11877","Nikola Tesla 2 - muška majica crna","taxable"
"11878","Nikola Tesla 2 - ženska majica crna","taxable"
"11879","Nikola Tesla 2 - duks crni","taxable"
"11886","Al Capone - muška majica bela","taxable"
"11887","Al Capone - ženska majica bela","taxable"
"11888","Al Capone - duks beli","taxable"
"11889","Al Capone - muška majica crna","taxable"
"11890","Al Capone - ženska majica crna","taxable"
"11891","Al Capone - duks crni","taxable"
"11898","Jing Jang (Find Balance) - muška majica bela","taxable"
"11899","Jing Jang (Find Balance) - ženska majica bela","taxable"
"11900","Jing Jang (Find Balance) - duks beli","taxable"
"11901","Jing Jang (Find Balance) - muška majica crna","taxable"
"11902","Jing Jang (Find Balance) - ženska majica crna","taxable"
"11903","Jing Jang (Find Balance) - duks crni","taxable"
"11910","Poglavica - muška majica bela","taxable"
"11911","Poglavica - ženska majica bela","taxable"
"11912","Poglavica - duks beli","taxable"
"11913","Poglavica - muška majica crna","taxable"
"11914","Poglavica - ženska majica crna","taxable"
"11915","Poglavica - duks crni","taxable"
"11922","Bella Ciao (La Casa De Papel) 2 - muška majica bela","taxable"
"11923","Bella Ciao (La Casa De Papel) 2 - ženska majica bela","taxable"
"11924","Bella Ciao (La Casa De Papel) 2 - duks beli","taxable"
"11925","Bella Ciao (La Casa De Papel) 2 - muška majica crna","taxable"
"11926","Bella Ciao (La Casa De Papel) 2 - ženska majica crna","taxable"
"11927","Bella Ciao (La Casa De Papel) 2 - duks crni","taxable"
"11931","Deca kao horor akteri - muška majica bela","taxable"
"11932","Deca kao horor akteri - ženska majica bela","taxable"
"11933","Deca kao horor akteri - duks beli","taxable"
"11940","Dobar, loš, ružan - muška majica bela","taxable"
"11941","Dobar, loš, ružan - ženska majica bela","taxable"
"11942","Dobar, loš, ružan - duks beli","taxable"
"11943","Dobar, loš, ružan - muška majica crna","taxable"
"11944","Dobar, loš, ružan - ženska majica crna","taxable"
"11945","Dobar, loš, ružan - duks crni","taxable"
"11949","Harry Potter (zamak) - muška majica crna","taxable"
"11950","Harry Potter (zamak) - ženska majica crna","taxable"
"11951","Harry Potter (zamak) - duks crni","taxable"
"11958","Hollywood diner - muška majica bela","taxable"
"11959","Hollywood diner - ženska majica bela","taxable"
"11960","Hollywood diner - duks beli","taxable"
"11961","Hollywood diner - muška majica crna","taxable"
"11962","Hollywood diner - ženska majica crna","taxable"
"11963","Hollywood diner - duks crni","taxable"
"11970","Leon (Profesionalac - naočare) - muška majica bela","taxable"
"11971","Leon (Profesionalac - naočare) - ženska majica bela","taxable"
"11972","Leon (Profesionalac - naočare) - duks beli","taxable"
"11973","Leon (Profesionalac - naočare) - muška majica crna","taxable"
"11974","Leon (Profesionalac - naočare) - ženska majica crna","taxable"
"11975","Leon (Profesionalac - naočare) - duks crni","taxable"
"11982","Mućke (Only Fools and Horses)  - muška majica bela","taxable"
"11983","Mućke (Only Fools and Horses)  - ženska majica bela","taxable"
"11984","Mućke (Only Fools and Horses)  - duks beli","taxable"
"11985","Mućke (Only Fools and Horses)  - muška majica crna","taxable"
"11986","Mućke (Only Fools and Horses)  - ženska majica crna","taxable"
"11987","Mućke (Only Fools and Horses)  - duks crni","taxable"
"11994","Paranoja u Las Vegasu 2 - muška majica bela","taxable"
"11995","Paranoja u Las Vegasu 2 - ženska majica bela","taxable"
"11996","Paranoja u Las Vegasu 2 - duks beli","taxable"
"11997","Paranoja u Las Vegasu 2 - muška majica crna","taxable"
"11998","Paranoja u Las Vegasu 2 - ženska majica crna","taxable"
"11999","Paranoja u Las Vegasu 2 - duks crni","taxable"
"12006","Paranoja u Las Vegasu 3 - muška majica bela","taxable"
"12007","Paranoja u Las Vegasu 3 - ženska majica bela","taxable"
"12008","Paranoja u Las Vegasu 3 - duks beli","taxable"
"12009","Paranoja u Las Vegasu 3 - muška majica crna","taxable"
"12010","Paranoja u Las Vegasu 3 - ženska majica crna","taxable"
"12011","Paranoja u Las Vegasu 3 - duks crni","taxable"
"12015","Peaky Blinders (Birmingham Whiskey) - muška majica bela","taxable"
"12016","Peaky Blinders (Birmingham Whiskey) - ženska majica bela","taxable"
"12017","Peaky Blinders (Birmingham Whiskey) - duks beli","taxable"
"12025","Profesionalac (Matilda) - muška majica bela","taxable"
"12026","Profesionalac (Matilda) - ženska majica bela","taxable"
"12027","Profesionalac (Matilda) - duks beli","taxable"
"12028","Profesionalac (Matilda) - muška majica crna","taxable"
"12029","Profesionalac (Matilda) - ženska majica crna","taxable"
